fileName,audioDir 
6400800B,West Indian Manatee
6400800C,West Indian Manatee
6400800D,West Indian Manatee
6400800E,West Indian Manatee
6400800F,West Indian Manatee
6400800G,West Indian Manatee
6400800H,West Indian Manatee
6400800I,West Indian Manatee
6400800J,West Indian Manatee
6400800K,West Indian Manatee
6400800L,West Indian Manatee
6400800M,West Indian Manatee
6400800N,West Indian Manatee
6400800O,West Indian Manatee
6400800P,West Indian Manatee
6400800Q,West Indian Manatee
6400800R,West Indian Manatee
6400800S,West Indian Manatee
6400800T,West Indian Manatee
6400800U,West Indian Manatee
6400800V,West Indian Manatee
6400800W,West Indian Manatee
6400800X,West Indian Manatee
6400800Y,West Indian Manatee
6400800Z,West Indian Manatee
64008010,West Indian Manatee
64008011,West Indian Manatee
64008012,West Indian Manatee
64008013,West Indian Manatee
64008014,West Indian Manatee
64008015,West Indian Manatee
64008016,West Indian Manatee
64008017,West Indian Manatee
64008018,West Indian Manatee
64008019,West Indian Manatee
6400801A,West Indian Manatee
6400801B,West Indian Manatee
6400801C,West Indian Manatee
6400801D,West Indian Manatee
6400801E,West Indian Manatee
6400801F,West Indian Manatee
6400801G,West Indian Manatee
64009001,West Indian Manatee
64009002,West Indian Manatee
64009003,West Indian Manatee
64009004,West Indian Manatee
64009005,West Indian Manatee
64009006,West Indian Manatee
64009007,West Indian Manatee
64009008,West Indian Manatee
64009009,West Indian Manatee
6400900A,West Indian Manatee
6400900B,West Indian Manatee
6400900C,West Indian Manatee
6400900D,West Indian Manatee
6400900E,West Indian Manatee
6400900F,West Indian Manatee
6400900G,West Indian Manatee
6400900H,West Indian Manatee
64013001,West Indian Manatee
64013002,West Indian Manatee
64013003,West Indian Manatee
64013004,West Indian Manatee
64036001,West Indian Manatee
64036002,West Indian Manatee
64036003,West Indian Manatee
64036004,West Indian Manatee
64036005,West Indian Manatee
64036006,West Indian Manatee
59037001,White-beaked Dolphin
59037002,White-beaked Dolphin
59037003,White-beaked Dolphin
59037004,White-beaked Dolphin
59037005,White-beaked Dolphin
59037006,White-beaked Dolphin
59037007,White-beaked Dolphin
59037008,White-beaked Dolphin
59037009,White-beaked Dolphin
5903700A,White-beaked Dolphin
5903700B,White-beaked Dolphin
5903700C,White-beaked Dolphin
5903700D,White-beaked Dolphin
5903700E,White-beaked Dolphin
5903700F,White-beaked Dolphin
5903700G,White-beaked Dolphin
5903700H,White-beaked Dolphin
5903700I,White-beaked Dolphin
5903700J,White-beaked Dolphin
5903700K,White-beaked Dolphin
5903700L,White-beaked Dolphin
5903700M,White-beaked Dolphin
5903700N,White-beaked Dolphin
5903700O,White-beaked Dolphin
5903700P,White-beaked Dolphin
5903700Q,White-beaked Dolphin
5903700R,White-beaked Dolphin
5903700S,White-beaked Dolphin
5903700T,White-beaked Dolphin
5903700U,White-beaked Dolphin
5903700V,White-beaked Dolphin
5903700W,White-beaked Dolphin
5903700X,White-beaked Dolphin
5903700Y,White-beaked Dolphin
5903700Z,White-beaked Dolphin
59037010,White-beaked Dolphin
59037011,White-beaked Dolphin
59037012,White-beaked Dolphin
59037013,White-beaked Dolphin
59037014,White-beaked Dolphin
59037015,White-beaked Dolphin
59037016,White-beaked Dolphin
59037017,White-beaked Dolphin
59037018,White-beaked Dolphin
59037019,White-beaked Dolphin
62008001,White-beaked Dolphin
62008002,White-beaked Dolphin
62008003,White-beaked Dolphin
62008004,White-beaked Dolphin
62008005,White-beaked Dolphin
62008006,White-beaked Dolphin
62008007,White-beaked Dolphin
62008008,White-beaked Dolphin
62008009,White-beaked Dolphin
6200800A,White-beaked Dolphin
6200800B,White-beaked Dolphin
6200800C,White-beaked Dolphin
6200800D,White-beaked Dolphin
6200800E,White-beaked Dolphin
6200800F,White-beaked Dolphin
6200800G,White-beaked Dolphin
6200800H,White-beaked Dolphin
6200800I,White-beaked Dolphin
6200800J,White-beaked Dolphin
6200800K,White-beaked Dolphin
6200800L,White-beaked Dolphin
6200800M,White-beaked Dolphin
6200800N,White-beaked Dolphin
6200800O,White-beaked Dolphin
6200800P,White-beaked Dolphin
6200800Q,White-beaked Dolphin
6200800R,White-beaked Dolphin
6200800S,White-beaked Dolphin
6200800T,White-beaked Dolphin
70005001,White-beaked Dolphin
70005002,White-beaked Dolphin
70005003,White-beaked Dolphin
70006001,White-beaked Dolphin
70006002,White-beaked Dolphin
70006003,White-beaked Dolphin
70006004,White-beaked Dolphin
70006005,White-beaked Dolphin
70006006,White-beaked Dolphin
70012001,White-beaked Dolphin
70012002,White-beaked Dolphin
70012003,White-beaked Dolphin
70012004,White-beaked Dolphin
70012005,White-beaked Dolphin
70012006,White-beaked Dolphin
70012007,White-beaked Dolphin
70012008,White-beaked Dolphin
70012009,White-beaked Dolphin
7001200A,White-beaked Dolphin
7001200B,White-beaked Dolphin
7001200C,White-beaked Dolphin
7001200D,White-beaked Dolphin
7001200E,White-beaked Dolphin
7001200F,White-beaked Dolphin
7001200G,White-beaked Dolphin
7001200H,White-beaked Dolphin
7001200I,White-beaked Dolphin
7001200J,White-beaked Dolphin
7001200K,White-beaked Dolphin
7001200L,White-beaked Dolphin
70013001,White-beaked Dolphin
70013002,White-beaked Dolphin
70013003,White-beaked Dolphin
70013004,White-beaked Dolphin
70013005,White-beaked Dolphin
70013006,White-beaked Dolphin
70013007,White-beaked Dolphin
70013008,White-beaked Dolphin
70013009,White-beaked Dolphin
7001300A,White-beaked Dolphin
7001300B,White-beaked Dolphin
7001300C,White-beaked Dolphin
7001300D,White-beaked Dolphin
7001300E,White-beaked Dolphin
7001300F,White-beaked Dolphin
7001300G,White-beaked Dolphin
7001300H,White-beaked Dolphin
7001300I,White-beaked Dolphin
7001300J,White-beaked Dolphin
7001300K,White-beaked Dolphin
7001300L,White-beaked Dolphin
7001300M,White-beaked Dolphin
7001300N,White-beaked Dolphin
7001300O,White-beaked Dolphin
7001400N,White-beaked Dolphin
7001400O,White-beaked Dolphin
7001400P,White-beaked Dolphin
7001400Q,White-beaked Dolphin
7001400R,White-beaked Dolphin
7001400S,White-beaked Dolphin
7001400T,White-beaked Dolphin
7001400U,White-beaked Dolphin
7001400V,White-beaked Dolphin
7001400W,White-beaked Dolphin
7001400X,White-beaked Dolphin
7001400Y,White-beaked Dolphin
7001400Z,White-beaked Dolphin
70014010,White-beaked Dolphin
70014011,White-beaked Dolphin
70014012,White-beaked Dolphin
70014013,White-beaked Dolphin
70014014,White-beaked Dolphin
70014015,White-beaked Dolphin
70015001,White-beaked Dolphin
70015002,White-beaked Dolphin
70015003,White-beaked Dolphin
70015004,White-beaked Dolphin
72005001,White-beaked Dolphin
72005002,White-beaked Dolphin
72005003,White-beaked Dolphin
72005004,White-beaked Dolphin
72005005,White-beaked Dolphin
72005006,White-beaked Dolphin
72005007,White-beaked Dolphin
72005008,White-beaked Dolphin
72005009,White-beaked Dolphin
7200500A,White-beaked Dolphin
7200500C,White-beaked Dolphin
7200500D,White-beaked Dolphin
7200500E,White-beaked Dolphin
7200500F,White-beaked Dolphin
7200500G,White-beaked Dolphin
7200500H,White-beaked Dolphin
7200500I,White-beaked Dolphin
7200500J,White-beaked Dolphin
7200500K,White-beaked Dolphin
7200500L,White-beaked Dolphin
7200500M,White-beaked Dolphin
7200500N,White-beaked Dolphin
7200500O,White-beaked Dolphin
7200500P,White-beaked Dolphin
7200500Q,White-beaked Dolphin
7200500S,White-beaked Dolphin
7200500T,White-beaked Dolphin
7200500U,White-beaked Dolphin
7200500V,White-beaked Dolphin
7200500W,White-beaked Dolphin
7200500X,White-beaked Dolphin
7200500Y,White-beaked Dolphin
7200500Z,White-beaked Dolphin
72005010,White-beaked Dolphin
72005011,White-beaked Dolphin
72005012,White-beaked Dolphin
72005013,White-beaked Dolphin
72005014,White-beaked Dolphin
72005015,White-beaked Dolphin
72005016,White-beaked Dolphin
72005017,White-beaked Dolphin
72005018,White-beaked Dolphin
72005019,White-beaked Dolphin
7200501A,White-beaked Dolphin
7200501B,White-beaked Dolphin
61072001,White-sided Dolphin
61072002,White-sided Dolphin
61072003,White-sided Dolphin
61072004,White-sided Dolphin
61072005,White-sided Dolphin
61072006,White-sided Dolphin
61072007,White-sided Dolphin
61072008,White-sided Dolphin
61072009,White-sided Dolphin
6107200A,White-sided Dolphin
6107200B,White-sided Dolphin
6107200C,White-sided Dolphin
6107200D,White-sided Dolphin
6107200E,White-sided Dolphin
6107200F,White-sided Dolphin
6107200G,White-sided Dolphin
6107200H,White-sided Dolphin
6107200I,White-sided Dolphin
6107200J,White-sided Dolphin
6107200K,White-sided Dolphin
6107200L,White-sided Dolphin
6107200M,White-sided Dolphin
6107200O,White-sided Dolphin
6107200P,White-sided Dolphin
6107200Q,White-sided Dolphin
6107200R,White-sided Dolphin
6107200S,White-sided Dolphin
6107200T,White-sided Dolphin
6107200U,White-sided Dolphin
6107200V,White-sided Dolphin
6107200W,White-sided Dolphin
6107200X,White-sided Dolphin
6107200Y,White-sided Dolphin
6107200Z,White-sided Dolphin
61072010,White-sided Dolphin
61072012,White-sided Dolphin
61072013,White-sided Dolphin
61072014,White-sided Dolphin
61072016,White-sided Dolphin
61072017,White-sided Dolphin
61072018,White-sided Dolphin
6107201A,White-sided Dolphin
6107201B,White-sided Dolphin
6107201C,White-sided Dolphin
6107201D,White-sided Dolphin
6107201E,White-sided Dolphin
6107201F,White-sided Dolphin
6107201G,White-sided Dolphin
6107201H,White-sided Dolphin
6107201I,White-sided Dolphin
6107201J,White-sided Dolphin
6107201K,White-sided Dolphin
6107201L,White-sided Dolphin
6107201M,White-sided Dolphin
6107201N,White-sided Dolphin
6107201O,White-sided Dolphin
6107201P,White-sided Dolphin
6107201Q,White-sided Dolphin
6107201R,White-sided Dolphin
6107201S,White-sided Dolphin
6107201T,White-sided Dolphin
6107201U,White-sided Dolphin
6107201V,White-sided Dolphin
6107201W,White-sided Dolphin
6107201X,White-sided Dolphin
6107201Y,White-sided Dolphin
6107201Z,White-sided Dolphin
61072020,White-sided Dolphin
61072021,White-sided Dolphin
61072022,White-sided Dolphin
61072023,White-sided Dolphin
61072024,White-sided Dolphin
61072025,White-sided Dolphin
61072026,White-sided Dolphin
61072027,White-sided Dolphin
61072028,White-sided Dolphin
61072029,White-sided Dolphin
6107202A,White-sided Dolphin
6107202B,White-sided Dolphin
6107202C,White-sided Dolphin
6107202D,White-sided Dolphin
6107202E,White-sided Dolphin
6107202F,White-sided Dolphin
6107202H,White-sided Dolphin
6107202I,White-sided Dolphin
6107202J,White-sided Dolphin
6107202K,White-sided Dolphin
6107202L,White-sided Dolphin
6107202M,White-sided Dolphin
6107202N,White-sided Dolphin
6107202O,White-sided Dolphin
6107202P,White-sided Dolphin
6107202Q,White-sided Dolphin
6107202R,White-sided Dolphin
6107202S,White-sided Dolphin
6107202T,White-sided Dolphin
6107202U,White-sided Dolphin
6107202V,White-sided Dolphin
6107202W,White-sided Dolphin
6107202X,White-sided Dolphin
6107202Y,White-sided Dolphin
6107202Z,White-sided Dolphin
61072030,White-sided Dolphin
61072031,White-sided Dolphin
61072032,White-sided Dolphin
61075001,White-sided Dolphin
61075003,White-sided Dolphin
61075005,White-sided Dolphin
61075006,White-sided Dolphin
61075007,White-sided Dolphin
61075008,White-sided Dolphin
6107500A,White-sided Dolphin
6107500B,White-sided Dolphin
6107500C,White-sided Dolphin
6107500D,White-sided Dolphin
6107500E,White-sided Dolphin
6107500F,White-sided Dolphin
6107500G,White-sided Dolphin
6107500H,White-sided Dolphin
6107500I,White-sided Dolphin
6107500J,White-sided Dolphin
6107500K,White-sided Dolphin
6107500L,White-sided Dolphin
6107500M,White-sided Dolphin
6107500N,White-sided Dolphin
6107500P,White-sided Dolphin
6107500Q,White-sided Dolphin
6107500R,White-sided Dolphin
6107500S,White-sided Dolphin
6107500T,White-sided Dolphin
6107500U,White-sided Dolphin
6107500V,White-sided Dolphin
6107500W,White-sided Dolphin
6107500X,White-sided Dolphin
6107500Y,White-sided Dolphin
6107500Z,White-sided Dolphin
61075012,White-sided Dolphin
61075013,White-sided Dolphin
61075014,White-sided Dolphin
7500100L,White-sided Dolphin
7500100M,White-sided Dolphin
7500100N,White-sided Dolphin
7500100O,White-sided Dolphin
7500100P,White-sided Dolphin
7500100Q,White-sided Dolphin
7500100R,White-sided Dolphin
7500100S,White-sided Dolphin
7500100T,White-sided Dolphin
7500100U,White-sided Dolphin
7500100V,White-sided Dolphin
7500100W,White-sided Dolphin
7500100X,White-sided Dolphin
7500100Y,White-sided Dolphin
7500100Z,White-sided Dolphin
75001010,White-sided Dolphin
75001011,White-sided Dolphin
75001012,White-sided Dolphin
75001013,White-sided Dolphin
75001014,White-sided Dolphin
75001015,White-sided Dolphin
75001016,White-sided Dolphin
75001017,White-sided Dolphin
75001018,White-sided Dolphin
75001019,White-sided Dolphin
7500101A,White-sided Dolphin
7500101B,White-sided Dolphin
7500101C,White-sided Dolphin
7500101D,White-sided Dolphin
7500101E,White-sided Dolphin
7500101F,White-sided Dolphin
7500101G,White-sided Dolphin
7500101H,White-sided Dolphin
7500101I,White-sided Dolphin
7500101J,White-sided Dolphin
7500101K,White-sided Dolphin
7500101L,White-sided Dolphin
7500101M,White-sided Dolphin
7500101N,White-sided Dolphin
7500101O,White-sided Dolphin
7500101P,White-sided Dolphin
7500101Q,White-sided Dolphin
7500101R,White-sided Dolphin
7500101S,White-sided Dolphin
7500101T,White-sided Dolphin
7500101U,White-sided Dolphin
7500101V,White-sided Dolphin
7500101W,White-sided Dolphin
7500101X,White-sided Dolphin
7500101Y,White-sided Dolphin
7500101Z,White-sided Dolphin
75001020,White-sided Dolphin
75001021,White-sided Dolphin
75001022,White-sided Dolphin
75001023,White-sided Dolphin
75001024,White-sided Dolphin
75001025,White-sided Dolphin
75001026,White-sided Dolphin
75001027,White-sided Dolphin
75001028,White-sided Dolphin
75001029,White-sided Dolphin
7500102A,White-sided Dolphin
7500102B,White-sided Dolphin
7500102C,White-sided Dolphin
7500102D,White-sided Dolphin
7500102E,White-sided Dolphin
7500102F,White-sided Dolphin
7500102G,White-sided Dolphin
7500102H,White-sided Dolphin
7500102I,White-sided Dolphin
7500102J,White-sided Dolphin
7500102K,White-sided Dolphin
7500102L,White-sided Dolphin
7500102M,White-sided Dolphin
7500102N,White-sided Dolphin
7500102O,White-sided Dolphin
7500102P,White-sided Dolphin
7500102Q,White-sided Dolphin
7500102R,White-sided Dolphin
7500102S,White-sided Dolphin
7500102T,White-sided Dolphin
7500102U,White-sided Dolphin
7500102V,White-sided Dolphin
7500102W,White-sided Dolphin
7500102X,White-sided Dolphin
7500102Y,White-sided Dolphin
7500102Z,White-sided Dolphin
75001030,White-sided Dolphin
75001031,White-sided Dolphin
75001032,White-sided Dolphin
75001033,White-sided Dolphin
75001034,White-sided Dolphin
75001035,White-sided Dolphin
75001036,White-sided Dolphin
75001037,White-sided Dolphin
75001038,White-sided Dolphin
75001039,White-sided Dolphin
7500103A,White-sided Dolphin
7500103B,White-sided Dolphin
7500103C,White-sided Dolphin
7500103D,White-sided Dolphin
7500103E,White-sided Dolphin
7500103F,White-sided Dolphin
7500103G,White-sided Dolphin
7500103H,White-sided Dolphin
7500103I,White-sided Dolphin
7500103J,White-sided Dolphin
7500103K,White-sided Dolphin
7500103L,White-sided Dolphin
7500103M,White-sided Dolphin
7500103N,White-sided Dolphin
7500103O,White-sided Dolphin
7500103P,White-sided Dolphin
7500103Q,White-sided Dolphin
7500103R,White-sided Dolphin
7500103S,White-sided Dolphin
7500103T,White-sided Dolphin
7500103U,White-sided Dolphin
7500103V,White-sided Dolphin
7500103W,White-sided Dolphin
7500103X,White-sided Dolphin
7500103Y,White-sided Dolphin
7500103Z,White-sided Dolphin
75001040,White-sided Dolphin
75001041,White-sided Dolphin
75001042,White-sided Dolphin
75001043,White-sided Dolphin
78007003,White-sided Dolphin
78007004,White-sided Dolphin
78007005,White-sided Dolphin
7800700C,White-sided Dolphin
7800700G,White-sided Dolphin
7800700H,White-sided Dolphin
7800700I,White-sided Dolphin
7800700J,White-sided Dolphin
7800700K,White-sided Dolphin
7800700P,White-sided Dolphin
7800700Q,White-sided Dolphin
7800700U,White-sided Dolphin
7800700V,White-sided Dolphin
7800700W,White-sided Dolphin
7800700X,White-sided Dolphin
78007011,White-sided Dolphin
78007012,White-sided Dolphin
78007013,White-sided Dolphin
78007014,White-sided Dolphin
78007015,White-sided Dolphin
78007019,White-sided Dolphin
7800701A,White-sided Dolphin
7800701B,White-sided Dolphin
7800701C,White-sided Dolphin
7800701D,White-sided Dolphin
7800701F,White-sided Dolphin
7800701G,White-sided Dolphin
7800701H,White-sided Dolphin
7800701I,White-sided Dolphin
7800701J,White-sided Dolphin
7800701K,White-sided Dolphin
7800701L,White-sided Dolphin
7800701M,White-sided Dolphin
7800701N,White-sided Dolphin
7800701T,White-sided Dolphin
7800701U,White-sided Dolphin
7800701V,White-sided Dolphin
7800701W,White-sided Dolphin
7800701X,White-sided Dolphin
